,inlines,xlines,samples,volume,inlines_x_xlines,inlines_x_samples,xlines_x_samples,diagonal_length,surface_area,log_inlines,log_xlines,log_samples,log_volume,inline_to_xlines_ratio,inlines_to_samples_ratio,xlines_to_samples_ratio,inlines_to_total_ratio,xlines_to_total_ratio,samples_to_total_ratio,mean_inlines_xlines,std_inlines_xlines,quadratic_interaction,log_volume_x_log_diagonal
808,500,200,600,60000000,100000,300000,120000,806.2257748298549,1040000,8.965784284662087,7.643856189774724,9.228818690495881,25.838459164932694,2.5,0.8333333333333334,0.3333333333333333,0.38461538461538464,0.15384615384615385,0.46153846153846156,350.0,229.13936293319264,3600000000000000,172.9523981090547
604,400,200,200,16000000,80000,80000,40000,489.89794855663564,400000,8.643856189774725,7.643856189774724,7.643856189774724,23.931568569324174,2.0,2.0,1.0,0.5,0.25,0.25,300.0,229.13936293319264,256000000000000,148.28565297846086
484,300,500,200,30000000,150000,60000,100000,616.4414002968977,620000,8.228818690495881,8.965784284662087,7.643856189774724,24.838459164932694,0.6,1.5,2.5,0.3,0.5,0.2,400.0,229.13936293319264,900000000000000,159.60160991043807
130,100,600,400,24000000,60000,40000,240000,728.0109889280518,680000,6.643856189774724,9.228818690495881,8.643856189774725,24.516531070045332,0.16666666666666666,0.25,1.5,0.09090909090909091,0.5454545454545454,0.36363636363636365,350.0,229.13936293319264,576000000000000,161.60534341319234
652,400,400,200,32000000,160000,80000,80000,600.0,640000,8.643856189774725,8.643856189774725,7.643856189774724,24.931568569324174,1.0,2.0,2.0,0.4,0.4,0.2,400.0,229.13936293319264,1024000000000000,159.52700835769485
1200,700,300,200,42000000,210000,140000,60000,787.4007874011811,820000,9.451211111832329,8.228818690495881,7.643856189774724,25.323885992102934,2.3333333333333335,3.5,1.5,0.5833333333333334,0.25,0.16666666666666666,500.0,229.13936293319264,1764000000000000,168.910486046836
571,300,800,700,168000000,240000,210000,560000,1104.536101718726,2020000,8.228818690495881,9.643856189774725,9.451211111832329,27.323885992102934,0.375,0.42857142857142855,1.1428571428571428,0.16666666666666666,0.4444444444444444,0.3888888888888889,550.0,229.13936293319264,28224000000000000,191.48813349361868
928,500,700,600,210000000,350000,300000,420000,1048.8088481701516,2140000,8.965784284662087,9.451211111832329,9.228818690495881,27.645814086990296,0.7142857142857143,0.8333333333333334,1.1666666666666667,0.2777777777777778,0.3888888888888889,0.3333333333333333,600.0,229.13936293319264,44100000000000000,192.31432864808394
778,500,100,400,20000000,50000,200000,40000,648.074069840786,580000,8.965784284662087,6.643856189774724,8.643856189774725,24.253496664211536,5.0,1.25,0.25,0.5,0.1,0.4,300.0,229.13936293319264,400000000000000,157.05465366776156
316,200,600,200,24000000,120000,40000,120000,663.32495807108,560000,7.643856189774724,9.228818690495881,7.643856189774724,24.516531070045332,0.3333333333333333,1.0,3.0,0.2,0.6,0.2,400.0,229.13936293319264,576000000000000,159.32733154458433
160,100,700,600,42000000,70000,60000,420000,927.3618495495704,1100000,6.643856189774724,9.451211111832329,9.228818690495881,25.323885992102934,0.14285714285714285,0.16666666666666666,1.1666666666666667,0.07142857142857142,0.5,0.42857142857142855,400.0,229.13936293319264,1764000000000000,173.04878904990613
1168,700,100,600,42000000,70000,420000,60000,927.3618495495704,1100000,9.451211111832329,6.643856189774724,9.228818690495881,25.323885992102934,7.0,1.1666666666666667,0.16666666666666666,0.5,0.07142857142857142,0.42857142857142855,400.0,229.13936293319264,1764000000000000,173.04878904990613
4,100,100,200,2000000,10000,20000,20000,244.94897427831782,100000,6.643856189774724,6.643856189774724,7.643856189774724,20.931568569324174,1.0,0.5,0.5,0.25,0.25,0.5,100.0,229.13936293319264,4000000000000,115.23088243076079
1341,800,100,500,40000000,80000,400000,50000,948.6832980505138,1060000,9.643856189774725,6.643856189774724,8.965784284662087,25.253496664211536,8.0,1.6,0.2,0.5714285714285714,0.07142857142857142,0.35714285714285715,450.0,229.13936293319264,1600000000000000,173.14121968252448
1467,800,600,700,336000000,480000,560000,420000,1220.6555615733703,2920000,9.643856189774725,9.228818690495881,9.451211111832329,28.323885992102934,1.3333333333333333,1.1428571428571428,0.8571428571428571,0.38095238095238093,0.2857142857142857,0.3333333333333333,700.0,229.13936293319264,112896000000000000,201.32511199430604
148,100,700,200,14000000,70000,20000,140000,734.8469228349534,460000,6.643856189774724,9.451211111832329,7.643856189774724,23.73892349138178,0.14285714285714285,0.5,3.5,0.1,0.7,0.2,400.0,229.13936293319264,196000000000000,156.701158877375
1250,700,500,400,140000000,350000,280000,200000,948.6832980505138,1660000,9.451211111832329,8.965784284662087,8.643856189774725,27.06085158626914,1.4,1.75,1.25,0.4375,0.3125,0.25,600.0,229.13936293319264,19600000000000000,185.53267737906353
241,200,300,100,6000000,60000,20000,30000,374.16573867739413,220000,7.643856189774724,8.228818690495881,6.643856189774724,22.516531070045332,0.6666666666666666,2.0,3.0,0.3333333333333333,0.5,0.16666666666666666,250.0,229.13936293319264,36000000000000,133.463763441989
616,400,200,600,48000000,80000,240000,120000,748.3314773547883,880000,8.643856189774725,7.643856189774724,9.228818690495881,25.516531070045332,2.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5,300.0,229.13936293319264,2304000000000000,168.89854901243746
103,100,500,300,15000000,50000,30000,150000,591.6079783099616,460000,6.643856189774724,8.965784284662087,8.228818690495881,23.838459164932694,0.2,0.3333333333333333,1.6666666666666667,0.1111111111111111,0.5555555555555556,0.3333333333333333,300.0,229.13936293319264,225000000000000,152.19743155047576
1279,700,600,700,294000000,420000,490000,420000,1157.5836902790224,2660000,9.451211111832329,9.228818690495881,9.451211111832329,28.13124091416054,1.1666666666666667,1.0,0.8571428571428571,0.35,0.3,0.35,650.0,229.13936293319264,86436000000000000,198.46459883853973
790,500,100,800,40000000,50000,400000,80000,948.6832980505138,1060000,8.965784284662087,6.643856189774724,9.643856189774725,25.253496664211536,5.0,0.625,0.125,0.35714285714285715,0.07142857142857142,0.5714285714285714,300.0,229.13936293319264,1600000000000000,173.14121968252448
1272,700,600,400,168000000,420000,280000,240000,1004.987562112089,1880000,9.451211111832329,9.228818690495881,8.643856189774725,27.323885992102934,1.1666666666666667,1.75,1.5,0.4117647058823529,0.35294117647058826,0.23529411764705882,650.0,229.13936293319264,28224000000000000,188.90983332219625
1099,600,600,700,252000000,360000,420000,420000,1100.0,2400000,9.228818690495881,9.228818690495881,9.451211111832329,27.90884849282409,1.0,0.8571428571428571,0.8571428571428571,0.3157894736842105,0.3157894736842105,0.3684210526315789,600.0,229.13936293319264,63504000000000000,195.47285302945167
274,200,400,400,32000000,80000,80000,160000,600.0,640000,7.643856189774724,8.643856189774725,8.643856189774725,24.931568569324174,0.5,0.5,1.0,0.2,0.4,0.4,300.0,229.13936293319264,1024000000000000,159.52700835769485
1018,600,300,400,72000000,180000,240000,120000,781.0249675906655,1080000,9.228818690495881,8.228818690495881,8.643856189774725,26.101493570766486,2.0,1.5,0.75,0.46153846153846156,0.23076923076923078,0.3076923076923077,450.0,229.13936293319264,5184000000000000,173.88519203139109
1440,800,500,600,240000000,400000,480000,300000,1118.033988749895,2360000,9.643856189774725,8.965784284662087,9.228818690495881,27.838459164932694,1.6,1.3333333333333333,0.8333333333333334,0.42105263157894735,0.2631578947368421,0.3157894736842105,650.0,229.13936293319264,57600000000000000,195.43213792196622
157,100,700,500,35000000,70000,50000,350000,866.0254037844386,940000,6.643856189774724,9.451211111832329,8.965784284662087,25.06085158626914,0.14285714285714285,0.2,1.4,0.07692307692307693,0.5384615384615384,0.38461538461538464,400.0,229.13936293319264,1225000000000000,169.53837206440093
1036,600,400,200,48000000,240000,120000,80000,748.3314773547883,880000,9.228818690495881,8.643856189774725,7.643856189774724,25.516531070045332,1.5,3.0,2.0,0.5,0.3333333333333333,0.16666666666666666,500.0,229.13936293319264,2304000000000000,168.89854901243746
793,500,200,100,10000000,100000,50000,20000,547.7225575051662,340000,8.965784284662087,7.643856189774724,6.643856189774724,23.253496664211536,2.5,5.0,2.0,0.625,0.25,0.125,350.0,229.13936293319264,100000000000000,146.67359171589615
724,400,700,200,56000000,280000,80000,140000,830.6623862918075,1000000,8.643856189774725,9.451211111832329,7.643856189774724,25.73892349138178,0.5714285714285714,2.0,3.5,0.3076923076923077,0.5384615384615384,0.15384615384615385,550.0,229.13936293319264,3136000000000000,173.05376215621723
40,100,200,600,12000000,20000,60000,120000,640.3124237432849,400000,6.643856189774724,7.643856189774724,9.228818690495881,23.516531070045332,0.5,0.16666666666666666,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.6666666666666666,150.0,229.13936293319264,144000000000000,151.99949220775304
946,500,800,400,160000000,400000,200000,320000,1024.6950765959598,1840000,8.965784284662087,9.643856189774725,8.643856189774725,27.253496664211536,0.625,1.25,2.0,0.29411764705882354,0.47058823529411764,0.23529411764705882,650.0,229.13936293319264,25600000000000000,188.95192046111265
265,200,400,100,8000000,80000,20000,40000,458.257569495584,280000,7.643856189774724,8.643856189774725,6.643856189774724,22.931568569324174,0.5,2.0,4.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,300.0,229.13936293319264,64000000000000,140.56159967960087
1162,700,100,400,28000000,70000,280000,40000,812.403840463596,780000,9.451211111832329,6.643856189774724,8.643856189774725,24.73892349138178,7.0,1.75,0.25,0.5833333333333334,0.08333333333333333,0.3333333333333333,400.0,229.13936293319264,784000000000000,165.78115973863453
820,500,300,200,30000000,150000,100000,60000,616.4414002968977,620000,8.965784284662087,8.228818690495881,7.643856189774724,24.838459164932694,1.6666666666666667,2.5,1.5,0.5,0.3,0.2,400.0,229.13936293319264,900000000000000,159.60160991043807
499,300,500,700,105000000,150000,210000,350000,911.0433579144299,1420000,8.228818690495881,8.965784284662087,9.451211111832329,26.645814086990296,0.6,0.42857142857142855,0.7142857142857143,0.2,0.3333333333333333,0.4666666666666667,400.0,229.13936293319264,11025000000000000,181.6095428131768
985,600,200,100,12000000,120000,60000,20000,640.3124237432849,400000,9.228818690495881,7.643856189774724,6.643856189774724,23.516531070045332,3.0,6.0,2.0,0.6666666666666666,0.2222222222222222,0.1111111111111111,400.0,229.13936293319264,144000000000000,151.99949220775304
1497,800,800,100,64000000,640000,80000,80000,1135.7816691600547,1600000,9.643856189774725,9.643856189774725,6.643856189774724,25.931568569324174,1.0,8.0,8.0,0.47058823529411764,0.47058823529411764,0.058823529411764705,800.0,229.13936293319264,4096000000000000,182.45338717818544
403,300,100,700,21000000,30000,210000,70000,768.1145747868608,620000,8.228818690495881,6.643856189774724,9.451211111832329,24.323885992102934,3.0,0.42857142857142855,0.14285714285714285,0.2727272727272727,0.09090909090909091,0.6363636363636364,200.0,229.13936293319264,441000000000000,161.6380589419447
919,500,700,300,105000000,350000,150000,210000,911.0433579144299,1420000,8.965784284662087,9.451211111832329,8.228818690495881,26.645814086990296,0.7142857142857143,1.6666666666666667,2.3333333333333335,0.3333333333333333,0.4666666666666667,0.2,600.0,229.13936293319264,11025000000000000,181.6095428131768
1461,800,600,500,240000000,480000,400000,300000,1118.033988749895,2360000,9.643856189774725,9.228818690495881,8.965784284662087,27.838459164932694,1.3333333333333333,1.6,1.2,0.42105263157894735,0.3157894736842105,0.2631578947368421,700.0,229.13936293319264,57600000000000000,195.43213792196622
958,500,800,800,320000000,400000,400000,640000,1236.9316876852981,2880000,8.965784284662087,9.643856189774725,9.643856189774725,28.253496664211536,0.625,0.625,1.0,0.23809523809523808,0.38095238095238093,0.38095238095238093,650.0,229.13936293319264,102400000000000000,201.19872337378072
730,400,700,400,112000000,280000,160000,280000,900.0,1440000,8.643856189774725,9.451211111832329,8.643856189774725,26.73892349138178,0.5714285714285714,1.0,1.75,0.26666666666666666,0.4666666666666667,0.26666666666666666,550.0,229.13936293319264,12544000000000000,181.91840655640303
163,100,700,700,49000000,70000,70000,490000,994.98743710662,1260000,6.643856189774724,9.451211111832329,9.451211111832329,25.54627841343938,0.14285714285714285,0.14285714285714285,1.0,0.06666666666666667,0.4666666666666667,0.4666666666666667,400.0,229.13936293319264,2401000000000000,176.36472731217432
1090,600,600,400,144000000,360000,240000,240000,938.083151964686,1680000,9.228818690495881,9.228818690495881,8.643856189774725,27.101493570766486,1.0,1.5,1.5,0.375,0.375,0.25,600.0,229.13936293319264,20736000000000000,185.50712253528698
151,100,700,300,21000000,70000,30000,210000,768.1145747868608,620000,6.643856189774724,9.451211111832329,8.228818690495881,24.323885992102934,0.14285714285714285,0.3333333333333333,2.3333333333333335,0.09090909090909091,0.6363636363636364,0.2727272727272727,400.0,229.13936293319264,441000000000000,161.6380589419447
1386,800,300,400,96000000,240000,320000,120000,943.3981132056604,1360000,9.643856189774725,8.228818690495881,8.643856189774725,26.516531070045332,2.6666666666666665,2.0,0.75,0.5333333333333333,0.2,0.26666666666666666,550.0,229.13936293319264,9216000000000000,181.65276377997913
523,300,600,700,126000000,180000,210000,420000,969.5359714832658,1620000,8.228818690495881,9.228818690495881,9.451211111832329,26.90884849282409,0.5,0.42857142857142855,0.8571428571428571,0.1875,0.375,0.4375,450.0,229.13936293319264,15876000000000000,185.07498235025992
1320,700,800,600,336000000,560000,420000,480000,1220.6555615733703,2920000,9.451211111832329,9.643856189774725,9.228818690495881,28.323885992102934,0.875,1.1666666666666667,1.3333333333333333,0.3333333333333333,0.38095238095238093,0.2857142857142857,750.0,229.13936293319264,112896000000000000,201.32511199430604
568,300,800,600,144000000,240000,180000,480000,1044.030650891055,1800000,8.228818690495881,9.643856189774725,9.228818690495881,27.101493570766486,0.375,0.5,1.3333333333333333,0.17647058823529413,0.47058823529411764,0.35294117647058826,550.0,229.13936293319264,20736000000000000,188.40420352103857
1509,800,800,500,320000000,640000,400000,400000,1236.9316876852981,2880000,9.643856189774725,9.643856189774725,8.965784284662087,28.253496664211536,1.0,1.6,1.6,0.38095238095238093,0.38095238095238093,0.23809523809523808,800.0,229.13936293319264,102400000000000000,201.19872337378072
1374,800,200,800,128000000,160000,640000,160000,1148.9125293076058,1920000,9.643856189774725,7.643856189774724,9.643856189774725,26.931568569324174,4.0,1.0,0.25,0.4444444444444444,0.1111111111111111,0.4444444444444444,500.0,229.13936293319264,16384000000000000,189.79864475782966
562,300,800,400,96000000,240000,120000,320000,943.3981132056604,1360000,8.228818690495881,9.643856189774725,8.643856189774725,26.516531070045332,0.375,0.75,2.0,0.2,0.5333333333333333,0.26666666666666666,550.0,229.13936293319264,9216000000000000,181.65276377997913
508,300,600,200,36000000,180000,60000,120000,700.0,720000,8.228818690495881,9.228818690495881,7.643856189774724,25.101493570766486,0.5,1.5,3.0,0.2727272727272727,0.5454545454545454,0.18181818181818182,450.0,229.13936293319264,1296000000000000,164.47773459879545
175,100,800,300,24000000,80000,30000,240000,860.2325267042627,700000,6.643856189774724,9.643856189774725,8.228818690495881,24.516531070045332,0.125,0.3333333333333333,2.6666666666666665,0.08333333333333333,0.6666666666666666,0.25,450.0,229.13936293319264,576000000000000,165.691654076216
145,100,700,100,7000000,70000,10000,70000,714.142842854285,300000,6.643856189774724,9.451211111832329,6.643856189774724,22.73892349138178,0.14285714285714285,1.0,7.0,0.1111111111111111,0.7777777777777778,0.1111111111111111,400.0,229.13936293319264,49000000000000,149.45117223538585
1033,600,400,100,24000000,240000,60000,40000,728.0109889280518,680000,9.228818690495881,8.643856189774725,6.643856189774724,24.516531070045332,1.5,6.0,4.0,0.5454545454545454,0.36363636363636365,0.09090909090909091,500.0,229.13936293319264,576000000000000,161.60534341319234
706,400,600,400,96000000,240000,160000,240000,824.6211251235321,1280000,8.643856189774725,9.228818690495881,8.643856189774725,26.516531070045332,0.6666666666666666,1.0,1.5,0.2857142857142857,0.42857142857142855,0.2857142857142857,500.0,229.13936293319264,9216000000000000,178.08862843738208
757,400,800,500,160000000,320000,200000,400000,1024.6950765959598,1840000,8.643856189774725,9.643856189774725,8.965784284662087,27.253496664211536,0.5,0.8,1.6,0.23529411764705882,0.47058823529411764,0.29411764705882354,600.0,229.13936293319264,25600000000000000,188.95192046111265
64,100,300,600,18000000,30000,60000,180000,678.2329983125268,540000,6.643856189774724,8.228818690495881,9.228818690495881,24.101493570766486,0.3333333333333333,0.16666666666666666,0.5,0.1,0.3,0.6,200.0,229.13936293319264,324000000000000,157.1649771730334
940,500,800,200,80000000,400000,100000,160000,964.3650760992955,1320000,8.965784284662087,9.643856189774725,7.643856189774724,26.253496664211536,0.625,2.5,4.0,0.3333333333333333,0.5333333333333333,0.13333333333333333,650.0,229.13936293319264,6400000000000000,180.42732245564312
1362,800,200,400,64000000,160000,320000,80000,916.515138991168,1120000,9.643856189774725,7.643856189774724,8.643856189774725,25.931568569324174,4.0,2.0,0.5,0.5714285714285714,0.14285714285714285,0.2857142857142857,500.0,229.13936293319264,4096000000000000,176.8965795066965
481,300,500,100,15000000,150000,30000,50000,591.6079783099616,460000,8.228818690495881,8.965784284662087,6.643856189774724,23.838459164932694,0.6,3.0,5.0,0.3333333333333333,0.5555555555555556,0.1111111111111111,400.0,229.13936293319264,225000000000000,152.19743155047576
829,500,300,500,75000000,150000,250000,150000,768.1145747868608,1100000,8.965784284662087,8.228818690495881,8.965784284662087,26.160387259820055,1.6666666666666667,1.0,0.6,0.38461538461538464,0.23076923076923078,0.38461538461538464,400.0,229.13936293319264,5625000000000000,173.84205053500645
1314,700,800,400,224000000,560000,280000,320000,1135.7816691600547,2320000,9.451211111832329,9.643856189774725,8.643856189774725,27.73892349138178,0.875,1.75,2.0,0.3684210526315789,0.42105263157894735,0.21052631578947367,750.0,229.13936293319264,50176000000000000,195.16985770255872
574,300,800,800,192000000,240000,240000,640000,1170.4699910719626,2240000,8.228818690495881,9.643856189774725,9.643856189774725,27.516531070045332,0.375,0.375,1.0,0.15789473684210525,0.42105263157894735,0.42105263157894735,550.0,229.13936293319264,36864000000000000,194.43221143259794
1156,700,100,200,14000000,70000,140000,20000,734.8469228349534,460000,9.451211111832329,6.643856189774724,7.643856189774724,23.73892349138178,7.0,3.5,0.5,0.7,0.1,0.2,400.0,229.13936293319264,196000000000000,156.701158877375
880,500,500,600,150000000,250000,300000,300000,927.3618495495704,1700000,8.965784284662087,8.965784284662087,9.228818690495881,27.160387259820055,1.0,0.8333333333333334,0.8333333333333334,0.3125,0.3125,0.375,500.0,229.13936293319264,22500000000000000,185.59837644601788
1234,700,400,600,168000000,280000,420000,240000,1004.987562112089,1880000,9.451211111832329,8.643856189774725,9.228818690495881,27.323885992102934,1.75,1.1666666666666667,0.6666666666666666,0.4117647058823529,0.23529411764705882,0.35294117647058826,550.0,229.13936293319264,28224000000000000,188.90983332219625
1030,600,300,800,144000000,180000,480000,240000,1044.030650891055,1800000,9.228818690495881,8.228818690495881,9.643856189774725,27.101493570766486,2.0,0.75,0.375,0.35294117647058826,0.17647058823529413,0.47058823529411764,450.0,229.13936293319264,20736000000000000,188.40420352103857
772,500,100,200,10000000,50000,100000,20000,547.7225575051662,340000,8.965784284662087,6.643856189774724,7.643856189774724,23.253496664211536,5.0,2.5,0.5,0.625,0.125,0.25,300.0,229.13936293319264,100000000000000,146.67359171589615
925,500,700,500,175000000,350000,250000,350000,994.98743710662,1900000,8.965784284662087,9.451211111832329,8.965784284662087,27.382779681156503,0.7142857142857143,1.0,1.4,0.29411764705882354,0.4117647058823529,0.29411764705882354,600.0,229.13936293319264,30625000000000000,189.04344473815362
448,300,300,600,54000000,90000,180000,180000,734.8469228349534,900000,8.228818690495881,8.228818690495881,9.228818690495881,25.686456071487644,1.0,0.5,0.5,0.25,0.25,0.5,300.0,229.13936293319264,2916000000000000,169.55686450214046
391,300,100,300,9000000,30000,90000,30000,435.88989435406734,300000,8.228818690495881,6.643856189774724,8.228818690495881,23.101493570766486,3.0,1.0,0.3333333333333333,0.42857142857142855,0.14285714285714285,0.42857142857142855,200.0,229.13936293319264,81000000000000,140.44971627767964
454,300,300,800,72000000,90000,240000,240000,905.5385138137417,1140000,8.228818690495881,8.228818690495881,9.643856189774725,26.101493570766486,1.0,0.375,0.375,0.21428571428571427,0.21428571428571427,0.5714285714285714,300.0,229.13936293319264,5184000000000000,177.74160542601524
1078,600,500,800,240000000,300000,480000,400000,1118.033988749895,2360000,9.228818690495881,8.965784284662087,9.643856189774725,27.838459164932694,1.2,0.75,0.625,0.3157894736842105,0.2631578947368421,0.42105263157894735,550.0,229.13936293319264,57600000000000000,195.43213792196622
298,200,500,400,40000000,100000,80000,200000,670.820393249937,760000,7.643856189774724,8.965784284662087,8.643856189774725,25.253496664211536,0.4,0.5,1.25,0.18181818181818182,0.45454545454545453,0.36363636363636365,350.0,229.13936293319264,1600000000000000,164.40003683212797
1117,600,700,500,210000000,420000,300000,350000,1048.8088481701516,2140000,9.228818690495881,9.451211111832329,8.965784284662087,27.645814086990296,0.8571428571428571,1.2,1.4,0.3333333333333333,0.3888888888888889,0.2777777777777778,650.0,229.13936293319264,44100000000000000,192.31432864808394
262,200,300,800,48000000,60000,160000,240000,877.4964387392122,920000,7.643856189774724,8.228818690495881,9.643856189774725,25.516531070045332,0.6666666666666666,0.25,0.375,0.15384615384615385,0.23076923076923078,0.6153846153846154,250.0,229.13936293319264,2304000000000000,172.9564533673934
1359,800,200,300,48000000,160000,240000,60000,877.4964387392122,920000,9.643856189774725,7.643856189774724,8.228818690495881,25.516531070045332,4.0,2.6666666666666665,0.6666666666666666,0.6153846153846154,0.15384615384615385,0.23076923076923078,500.0,229.13936293319264,2304000000000000,172.9564533673934
991,600,200,300,36000000,120000,180000,60000,700.0,720000,9.228818690495881,7.643856189774724,8.228818690495881,25.101493570766486,3.0,2.0,0.6666666666666666,0.5454545454545454,0.18181818181818182,0.2727272727272727,400.0,229.13936293319264,1296000000000000,164.47773459879545
643,400,300,700,84000000,120000,280000,210000,860.2325267042627,1220000,8.643856189774725,8.228818690495881,9.451211111832329,26.323885992102934,1.3333333333333333,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.21428571428571427,0.5,350.0,229.13936293319264,7056000000000000,177.90641748148437
1383,800,300,300,72000000,240000,240000,90000,905.5385138137417,1140000,9.643856189774725,8.228818690495881,8.228818690495881,26.101493570766486,2.6666666666666665,2.6666666666666665,1.0,0.5714285714285714,0.21428571428571427,0.21428571428571427,550.0,229.13936293319264,5184000000000000,177.74160542601524
364,200,800,200,32000000,160000,40000,160000,848.5281374238571,720000,7.643856189774724,9.643856189774725,7.643856189774724,24.931568569324174,0.25,1.0,4.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,500.0,229.13936293319264,1024000000000000,168.15547839788312
1518,800,800,800,512000000,640000,640000,640000,1385.6406460551018,3840000,9.643856189774725,9.643856189774725,9.643856189774725,28.931568569324174,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,800.0,229.13936293319264,262144000000000000,209.30946296917224
61,100,300,500,15000000,30000,50000,150000,591.6079783099616,460000,6.643856189774724,8.228818690495881,8.965784284662087,23.838459164932694,0.3333333333333333,0.2,0.6,0.1111111111111111,0.3333333333333333,0.5555555555555556,200.0,229.13936293319264,225000000000000,152.19743155047576
565,300,800,500,120000000,240000,150000,400000,989.9494936611666,1580000,8.228818690495881,9.643856189774725,8.965784284662087,26.838459164932694,0.375,0.6,1.6,0.1875,0.5,0.3125,550.0,229.13936293319264,14400000000000000,185.1495004625695
214,200,100,800,16000000,20000,160000,80000,830.6623862918075,520000,7.643856189774724,6.643856189774724,9.643856189774725,23.931568569324174,2.0,0.25,0.125,0.18181818181818182,0.09090909090909091,0.7272727272727273,150.0,229.13936293319264,256000000000000,160.90214404684482
319,200,600,300,36000000,120000,60000,180000,700.0,720000,7.643856189774724,9.228818690495881,8.228818690495881,25.101493570766486,0.3333333333333333,0.6666666666666666,2.0,0.18181818181818182,0.5454545454545454,0.2727272727272727,400.0,229.13936293319264,1296000000000000,164.47773459879545
811,500,200,700,70000000,100000,350000,140000,883.1760866327846,1180000,8.965784284662087,7.643856189774724,9.451211111832329,26.06085158626914,2.5,0.7142857142857143,0.2857142857142857,0.35714285714285715,0.14285714285714285,0.5,350.0,229.13936293319264,4900000000000000,176.8139192256871
1045,600,400,500,120000000,240000,300000,200000,877.4964387392122,1480000,9.228818690495881,8.643856189774725,8.965784284662087,26.838459164932694,1.5,1.2,0.8,0.4,0.26666666666666666,0.3333333333333333,500.0,229.13936293319264,14400000000000000,181.916762050059
1292,700,700,400,196000000,490000,280000,280000,1067.707825203131,2100000,9.451211111832329,9.451211111832329,8.643856189774725,27.54627841343938,1.0,1.75,1.75,0.3888888888888889,0.3888888888888889,0.2222222222222222,700.0,229.13936293319264,38416000000000000,192.11340800424682
307,200,500,700,70000000,100000,140000,350000,883.1760866327846,1180000,7.643856189774724,8.965784284662087,9.451211111832329,26.06085158626914,0.4,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.35714285714285715,0.5,350.0,229.13936293319264,4900000000000000,176.8139192256871
